2, 310118, 青浦区
2, 310120, 奉贤区
2, 310230, 崇明县
1, 320000, 江苏省
2, 315, 南京市
3, 320101, 市辖区
3, 320102, 玄武区
3, 320104, 秦淮区
3, 320105, 建邺区
3, 320106, 鼓楼区
3, 320111, 浦口区
3, 320113, 栖霞区
3, 320114, 雨花台区
3, 320115, 江宁区
3, 320116, 六合区
3, 320117, 溧水区
3, 320118, 高淳区
2, 317, 无锡市
3, 320201, 市辖区
3, 320202, 崇安区
3, 320203, 南长区
3, 320204, 北塘区
3, 320205, 锡山区
3, 320206, 惠山区
3, 320211, 滨湖区
3, 320281, 江阴市
3, 320282, 宜兴市
2, 316, 徐州市
3, 320301, 市辖区
3, 320302, 鼓楼区
3, 320303, 云龙区
3, 320305, 贾汪区
3, 320311, 泉山区
3, 320312, 铜山区
3, 320321, 丰县
3, 320322, 沛县
3, 320324, 睢宁县
3, 320381, 新沂市
3, 320382, 邳州市
2, 348, 常州市
3, 320401, 市辖区
3, 320402, 天宁区
3, 320404, 钟楼区
3, 320405, 戚墅堰区
3, 320411, 新北区
3, 320412, 武进区
3, 320481, 溧阳市
3, 320482, 金坛市
2, 224, 苏州市
3, 320501, 市辖区
3, 320505, 虎丘区
3, 320506, 吴中区
3, 320507, 相城区
3, 320508, 姑苏区
3, 320509, 吴江区
3, 320581, 常熟市
3, 320582, 张家港市
3, 320583, 昆山市
3, 320585, 太仓市
2, 161, 南通市
3, 320601, 市辖区
3, 320602, 崇川区
3, 320611, 港闸区
3, 320612, 通州区
3, 320621, 海安县
3, 320623, 如东县
3, 320681, 启东市
3, 320682, 如皋市
3, 320684, 海门市
2, 347, 连云港市
3, 320701, 市辖区
3, 320703, 连云区
3, 320705, 新浦区
3, 320706, 海州区
3, 320721, 赣榆县
3, 320722, 东海县
3, 320723, 灌云县
3, 320724, 灌南县
2, 162, 淮安市
3, 320801, 市辖区
3, 320802, 清河区
3, 320803, 淮安区
3, 320804, 淮阴区
3, 320811, 清浦区
3, 320826, 涟水县
3, 320829, 洪泽县
3, 320830, 盱眙县
3, 320831, 金湖县
2, 223, 盐城市
3, 320901, 市辖区
3, 320902, 亭湖区
3, 320903, 盐都区
3, 320921, 响水县
3, 320922, 滨海县
3, 320923, 阜宁县
3, 320924, 射阳县
3, 320925, 建湖县
3, 320981, 东台市
3, 320982, 大丰市
2, 346, 扬州市
3, 321001, 市辖区
3, 321002, 广陵区
3, 321003, 邗江区
3, 321012, 江都区
3, 321023, 宝应县
3, 321081, 仪征市
3, 321084, 高邮市
2, 160, 镇江市
3, 321101, 市辖区
3, 321102, 京口区
3, 321111, 润州区
3, 321112, 丹徒区
3, 321181, 丹阳市
3, 321182, 扬中市
3, 321183, 句容市
2, 276, 泰州市
3, 321201, 市辖区
3, 321202, 海陵区
3, 321203, 高港区
3, 321204, 姜堰区
3, 321281, 兴化市
3, 321282, 靖江市
3, 321283, 泰兴市
2, 277, 宿迁市
3, 321301, 市辖区
3, 321302, 宿城区
3, 321311, 宿豫区
3, 321322, 沭阳县
3, 321323, 泗阳县
3, 321324, 泗洪县
1, 330000, 浙江省
2, 179, 杭州市
3, 330101, 市辖区
3, 330102, 上城区
3, 330103, 下城区
3, 330104, 江干区
3, 330105, 拱墅区
3, 330106, 西湖区
3, 330108, 滨江区
3, 330109, 萧山区
3, 330110, 余杭区
3, 330122, 桐庐县
3, 330127, 淳安县
3, 330182, 建德市
3, 330183, 富阳市
3, 330185, 临安市
2, 180, 宁波市
3, 330201, 市辖区
3, 330203, 海曙区
3, 330204, 江东区
3, 330205, 江北区
3, 330206, 北仑区
3, 330211, 镇海区
3, 330212, 鄞州区
3, 330225, 象山县
3, 330226, 宁海县
3, 330281, 余姚市
3, 330282, 慈溪市
3, 330283, 奉化市
2, 178, 温州市
3, 330301, 市辖区
3, 330302, 鹿城区
3, 330303, 龙湾区
3, 330304, 瓯海区
3, 330322, 洞头县
3, 330324, 永嘉县
3, 330326, 平阳县
3, 330327, 苍南县
3, 330328, 文成县
3, 330329, 泰顺县
3, 330381, 瑞安市
3, 330382, 乐清市
2, 334, 嘉兴市
3, 330401, 市辖区
3, 330402, 南湖区
3, 330411, 秀洲区
3, 330421, 嘉善县
3, 330424, 海盐县
3, 330481, 海宁市
3, 330482, 平湖市
3, 330483, 桐乡市
2, 294, 湖州市
3, 330501, 市辖区
3, 330502, 吴兴区
3, 330503, 南浔区
3, 330521, 德清县
3, 330522, 长兴县
3, 330523, 安吉县
2, 293, 绍兴市
3, 330601, 市辖区
3, 330602, 越城区
3, 330621, 绍兴县
3, 330624, 新昌县
3, 330681, 诸暨市
3, 330682, 上虞市
3, 330683, 嵊州市
2, 333, 金华市
3, 330701, 市辖区
3, 330702, 婺城区
3, 330703, 金东区
3, 330723, 武义县
3, 330726, 浦江县
3, 330727, 磐安县
3, 330781, 兰溪市
3, 330782, 义乌市
3, 330783, 东阳市
3, 330784, 永康市
2, 243, 衢州市
3, 330801, 市辖区
3, 330802, 柯城区
3, 330803, 衢江区
3, 330822, 常山县
3, 330824, 开化县
3, 330825, 龙游县
3, 330881, 江山市
2, 245, 舟山市
3, 330901, 市辖区
3, 330902, 定海区
3, 330903, 普陀区
3, 330921, 岱山县
3, 330922, 嵊泗县
2, 244, 台州市
3, 331001, 市辖区
3, 331002, 椒江区
3, 331003, 黄岩区
3, 331004, 路桥区
3, 331021, 玉环县
3, 331022, 三门县
3, 331023, 天台县
3, 331024, 仙居县
3, 331081, 温岭市
3, 331082, 临海市
2, 292, 丽水市
3, 331101, 市辖区
3, 331102, 莲都区
3, 331121, 青田县
3, 331122, 缙云县
3, 331123, 遂昌县
3, 331124, 松阳县
3, 331125, 云和县
3, 331126, 庆元县
3, 331127, 景宁畲族自治县
3, 331181, 龙泉市
1, 340000, 安徽省
2, 127, 合肥市
3, 340101, 市辖区
3, 340102, 瑶海区
3, 340103, 庐阳区
3, 340104, 蜀山区
3, 340111, 包河区
3, 340121, 长丰县
3, 340122, 肥东县
3, 340123, 肥西县
3, 340124, 庐江县
3, 340181, 巢湖市
2, 129, 芜湖市
3, 340201, 市辖区
3, 340202, 镜湖区
3, 340203, 弋江区
3, 340207, 鸠江区
3, 340208, 三山区
3, 340221, 芜湖县
3, 340222, 繁昌县
3, 340223, 南陵县
3, 340225, 无为县
2, 126, 蚌埠市
3, 340301, 市辖区
3, 340302, 龙子湖区
3, 340303, 蚌山区
3, 340304, 禹会区
